Kategori,Label,Username,Content,Location,Created at
-1,Negatif,Radar_Cirebon,cirebon - pemberlakuan ppkm level 3 berdampak pada pembelajaran tatap muka (ptm) di semua sekolah dan tingkatan di kota cirebon. diberlakukan pembatasan,"Cirebon, Indonesia",2022-02-09 06:27:05+00:00
-1,Negatif,lampostco,pemkab lampung selatan (lamsel) memutuskan untuk menghentikan sementara pembelajaran tatap muka (ptm) terbatas.  #sekolahtatapmuka #lampungselatan #lampostco,"Lampung, Indonesia",2022-02-09 06:16:10+00:00
0,Netral,KIKOAnimation,"hello #sahabatkiko 😉 majalah edisi feb sudah terbit lho 📣  kali ini akan membahas seputar belajar dari rumah, karena saat ini kita sedang dalam pembelajaran tatap muka (ptm). nah mimin mau nanya lebih suka belajar online atau belajar langsung di kelas? 😇",Jakarta Capital Region,2022-02-09 06:03:33+00:00
-1,Negatif,SetiabudiPolsek,walaupun udah taat prokes tapi jujur masih takut aja gitu ngejalanin pembelajaran tatap muka ,Setiabudi,2022-02-09 05:43:21+00:00
-1,Negatif,pendimklp,takut pembelajaran tatap muka pokoknya takut takut takut,"Kulon Progo, Yogyakarta",2022-02-09 04:43:25+00:00
-1,Negatif,RadioElshinta,masih diperlukan pembatasan pembelajaran tatap muka ditengah melonjaknya kasus covid 19,"ÜT: -6.187385,106.733011",2022-02-09 04:40:34+00:00
1,Positif,RadioElshinta,"komisi perlindungan anak indonesia (kpai) merilis hasil survei dimana 61% responden orang tua murid di dki jakarta, jawa barat dan banten menyetujui kebijakan pembelajaran tatap muka 100 persen.","ÜT: -6.187385,106.733011",2022-02-09 04:39:17+00:00
1,Positif,NurAlis74284183,vaksinasi anak untuk membentuk herda immunity sebagai bentuk kesiapan anak untuk progres proses pembelajaran tatap muka  menuju kejayaan nusantara,"Mamuju, Indonesia",2022-02-09 04:28:31+00:00
-1,Negatif,lampungpostid,"dinas pendidikan kabupaten tubaba, selasa (8/2) mengeluarkan surat edaran pemberhentian pembelajaran tatap muka (ptm) di sekolah dari tingkat paud, sd, dan smp hingga 22 februari 2022.   #dinaspendidikan #tulangbawangbarat #lampungpostid","Lampung, Indonesia",2022-02-09 04:01:15+00:00
0,Netral,CEOfficialID,pembelajaran tatap muka berlaku 50%,"Malang, Indonesia",2022-02-09 03:50:03+00:00
0,Netral,upjjjsss,kami sampaikan perpanjangan penundaan ptmt hingga tanggal 1 maret 2022 (selasa,,2022-02-09 03:47:19+00:00
1,Positif,KimmyJayanti6,"pembelajaran tatap muka sudah berlangsung ya sobat polri, sebelum berangkat sekolah ada baiknya mengecek beberapa hal seperti ini #cegahsebaranpandemi kunjungi sentra vaksinasi",,2022-02-09 03:30:10+00:00
1,Positif,IndratiRenny,"pembelajaran tatap muka sudah berlangsung ya sobat polri, sebelum berangkat sekolah ada baiknya mengecek beberapa hal seperti ini #cegahsebaranpandemi kunjungi sentra vaksinasi",,2022-02-09 03:30:01+00:00
1,Positif,diaanpw,"ya allah, baru aja pembelajaran tatap muka jalan udah pjj lagi 🥲 padahal ptmt seru banget bisa kenal karakter dari masing-masing anak, bisa ngobrol, konseling secara langsung, bercanda bareng. yaaa, mau gimana lagi. semoga keadaan lekas membaik.",Your mind,2022-02-09 02:58:10+00:00
1,Positif,RevanCovida,vaksinasi anak untuk membangun herd immunity serta sebagai kesiapan anak-anak untuk proses pembelajaran tatap muka 100 persen.  menuju kejayaan nusantara,"Gorontalo, Indonesia",2022-02-09 02:54:40+00:00
-1,Negatif,Yustinu5,nadiem makarim terbitkan diskresi terbatas pembelajaran tatap muka karena meningkatnya kasus omicron.  menuju kejayaan nusantara,,2022-02-09 02:37:58+00:00
1,Positif,akomur,ya allah pengen pembelajaran tatap muka plisss cape depan laptop,Pekanbaru - Indonesia,2022-02-09 02:33:18+00:00
1,Positif,MJChan_516,"d kotaku udh level 3 juga, pembelajaran tatap muka dihentikan sementara, sedih",,2022-02-09 02:20:13+00:00
1,Positif,ndrafess,kangen pembelajaran tatap muka,,2022-02-09 02:11:47+00:00
1,Positif,Melodi_00,vaksin anak penting untuk mendukung penerapan pembelajaran tatap muka,,2022-02-09 02:03:39+00:00
1,Positif,kuninnndra,"ya walaupun capek, enakan pembelajaran tatap muka sih serius",Bukit Jimbaran - Bali,2022-02-09 01:50:47+00:00
1,Positif,kreyand_,gapapa deh pembelajaran tatap muka terbatas. Kangen sekolah kangen main ,Bukit Jimbaran - Bali,2022-02-09 01:49:03+00:00
1,Positif,cley_,gak sabar pembelajaran tatap muka terbatas,UNIVERSITAS HASANUDDIN ,2022-02-09 01:26:41+00:00
0,Netral,KINGAGVSTD,@jjeonxyy @convomf pjj = pembelajaran jarak jauh / daring  ptm = pembelajaran tatap muka,BTS,2022-02-09 00:40:18+00:00
1,Positif,edukasiaid,beberapa profesi ini mata pencahariannya bergantung dengan kebijakan pembelajaran tatap muka (#ptm). apabila diganti pembelajaran jarak jauh (#pjj) akan berimbas pada pencarian nafkah mereka,Semarang,2022-02-08 23:40:02+00:00
-1,Negatif,kompascom,"penularan covid-19 dari klaster pembelajaran tatap muka (ptm) di solo, jawa tengah, terus meningkat.",Jakarta,2022-02-08 23:22:05+00:00
1,Positif,StsBara,jenuh di rumah. Gapapa deh pembelajaran tatap muka,Melonguane,2022-02-08 22:55:57+00:00
1,Positif,DPP_PPP,"ketua dpc partai persatuan pembangunan (ppp) kota padang, maidestal hari mahesa mendukung kebijakan dinas pendidikan kota padang yang menginstruksikan hanya siswa yang sudah divaksin yang bisa mengikuti pembelajaran tatap muka (ptm).   #partaippp",Jl Diponegoro no.60 Jakarta,2022-02-08 22:08:41+00:00
-1,Negatif,karawang_online,"diduga 5 positif, pembelajaran tatap muka (ptm) di smpn 20 di jalan felesia, jatibening, pondokgede, kota bekasi dihentikan",Karawang Barat,2022-02-08 20:01:55+00:00
-1,Negatif,RaulTarmuji,"evaluasi pembelajaran tatap muka, antisipasi lonjakan kasus covid-19  sebagai langkah antisipasi lonjakan kasus covid-19 — pembelajaran tatap muka kota semarang akan dihentikan sementara mulai senin (7/2).",,2022-02-08 19:58:11+00:00
-1,Negatif,Radar_Cirebon,"cirebon - meningkatnya jumlah siswa yang terpapar positif covid-19, pemerintah kota (pemkot) cirebon bakal melakukan pemberhentiani kembali pembelajaran tatap muka (ptm) 100","Cirebon, Indonesia",2022-02-08 17:30:46+00:00
0,Netral,tvOneNews,seluruh sekolah di kabupaten gunungkidul mulai terapkan pembelajaran tatap muka 50 persen,Indonesia,2022-02-08 16:35:04+00:00
1,Positif,republikaonline,"selama ini, di kota kediri pembelajaran tatap muka sudah dilakukan bahkan penuh.","Jakarta, Indonesia",2022-02-08 15:58:30+00:00
1,Positif,jpnncom,"komisioner kpai retno listyarti mengungkapkan, 39 persen orang tua tak menyetujui kebijakan pembelajaran tatap muka (ptm). dia meminta pemerintah jangan mengabaikan hal ini. #kpai",Indonesia,2022-02-08 15:58:02+00:00
0,Negatif,jpnncom,pembelajaran tatap muka (ptm) di semarang dihentikan sementara waktu menyusul tingginya jumlah siswa dan guru yang terkonfirmasi covid-19. #ptm,Indonesia,2022-02-08 15:31:02+00:00
1,Positif,Duniavi_,"tiap mau pembelajaran tatap muka, covid naik. halahsu.",,2022-02-08 15:24:05+00:00
1,Positif,mrs_okaka,padilaas bsok  udh pembelajaran tatap muka pasti seru,及川の心 🍊,2022-02-08 15:09:27+00:00
-1,Negatif,PDI_Perjuangan,"penghentian pembelajaran tatap muka (ptm) 100% mulai senin (7/2/2022) dilakukan menyusul temuan kasus yang melonjak dua pekan terakhir, utamanya dua hari kemarin.",Indonesia,2022-02-08 15:05:59+00:00
-1,Negatif,PDI_Perjuangan,"menurut kader pdi perjuangan ini, sekarang sudah waktunya pembelajaran tatap muka (ptm) di sekolah utamanya di sma/smk dan ma untuk kembali ke ptm terbatas. “apalagi di kabupaten tulungagung level ppkm naik dari level 1 menjadi level 2,” tandasnya.",Indonesia,2022-02-08 14:54:56+00:00
-1,Negatif,voidotid,"dinas pendidikan kota madiun, jawa timur, mencatat lima sekolah yang sejumlah siswa, guru, maupun pegawai lainnya, terpapar covid-19 saat dilakukan pembelajaran tatap muka (ptm) terbatas.",Indonesia,2022-02-08 14:49:02+00:00
-1,Negatif,bangsaonline,"sebanyak 9 siswa smp negeri 1 kota blitar positif covid-19. akibatnya, kegiatan pembelajaran tatap muka (ptm) di sekolah yang terletak di jalan a yani kota blitar itu dihentikan sementara selama dua pekan.  kepala smpn 1 kota blitar, kateman, mengatakan",Jalan Gayungsari IX/5 Surabaya,2022-02-08 14:22:02+00:00
1,Positif,alkoholmurnii,paling seru ya pembelajaran tatap muka lah. Ketemu temen gak bikin ansos kaya gini halah,"Bogor, Jawa Barat",2022-02-08 14:19:05+00:00
0,Netral,kompascom,"di daerah ppkm level 3, pelaksanaan pembelajaran di satuan pendidikan dapat dilakukan melalui pembelajaran tatap muka terbatas atau pembelajaran jarak jauh - #nasional",Jakarta,2022-02-08 14:19:00+00:00
1,Positif,_chonl0,bosen banget ya gusti pengen pembelajaran tatap muka bisa gak sih,,2022-02-08 14:09:56+00:00
-1,Negatif,monologis_id,"pemerintah kabupaten (pemkab) lampung tengah mengeluarkan surat edaran (se) tentang penghentian sementara pembelajaran tatap muka (ptm) terbatas selama dua pekan, dimulai pada rabu (9/2/2022).",BANDAR LAMPUNG,2022-02-08 13:51:46+00:00
-1,Negatif,PDI_Perjuangan,"merespon kembali adanya tren peningkatan penderita covid-19 di kota semarang, walikota semarang, hendrar prihadi memutuskan untuk menghentikan sementara pembelajaran tatap muka (ptm) di sekolah.",Indonesia,2022-02-08 13:51:39+00:00
1,Positif,likeamagma,@sbyfess padahal baru aktif pembelajaran tatap muka 🥲,"Situbondo, Indonesia",2022-02-08 13:49:01+00:00
1,Positif,detikcom,kpai melakukan survei singkat persepsi orang tua murid tentang pembelajaran tatap muka di tengah melonjaknya kasus covid-19 di indonesia. Hasilnya orang tua menyambut baik,"Jakarta, Indonesia",2022-02-08 13:48:04+00:00
1,Positif,khoirulmahya,"masih termenung dengan keputusan gubernur lewat surat edaran tentang pemberhentian pembelajaran tatap muka, 1 lembar berdampak : 1. siswa hilang semangat belajar kembali 2. guru kurang pendapatan  3. selama ini usaha membentuk siswa belajar kembali sia-sia",Dibalik Sampul Bukumu ,2022-02-08 13:09:45+00:00
-1,Negatif,prferYoncee,dinas pendidikan dan kebudayaan (disdikbud) pesawaran menunda pelaksanaan pembelajaran tatap muka (ptm) 100% yang direncanakan digelar pada februari 2022.,,2022-02-08 12:56:17+00:00
1,Positif,SonoraFM92,"jakarta ppkm level 3, pembelajaran tatap muka (ptm) masih dilakukan 50%","Jakarta Barat, DKI Jakarta",2022-02-08 12:55:39+00:00
-1,Negatif,AlFinnaMilk,sudah mulai terbit surat edaran tentang penghentian sementara pembelajaran tatap muka terbatas di berbagai daerah di indonesia.  حفظنا الله جميعا🍃,In His Guardiance,2022-02-08 12:41:00+00:00
-1,Negatif,kupastuntasnew,pembelajaran tatap muka (ptm) di kabupaten lampung timur segera diberhentikan untuk sementara waktu....  #kupastuntas.co #lampungtimur #tindaklanjutiedaranguber,Indonesia,2022-02-08 12:14:27+00:00
-1,Negatif,kumparan,"menurut sugeng, kebijakan pemkot solo menghentikan pembelajaran tatap muka (ptm) tidak cukup untuk menekan potensi penyebaran covid-19. #publisherstory",,2022-02-08 12:02:03+00:00
-1,Negatif,TribunMataraman,pemerintah kota madiun bertindak cepat menutup pembelajaran tatap muka (ptm) di tiga sekolah setelah ada siswa yang terkonfirmasi positif covid-19.,,2022-02-08 11:53:06+00:00
-1,Negatif,iamgepe,"acehkini: puluhan mahasiswa universitas syiah kuala banda aceh positif covid-19 selama pelaksanaan pembelajaran tatap muka (ptm). mereka saat ini dikarantina di asrama mahasiswa.  rektor universitas syiah kuala, profesor samsul rizal dalam surat ya",Banda Aceh,2022-02-08 11:49:25+00:00
1,Positif,Rac00n,kangen temen temen pengen pembelajaran tatap muka,"Cirebon, Indonesia",2022-02-08 11:32:25+00:00
1,Positif,jayfasilkom,"terus hari ini hari pertama pembelajaran tatap muka dengan beliau setelah insiden debat, beliau sama sekali gak pay attention sama gue padahal gue cukup menanti momen ini",She Her ㅤDehana ,2022-02-08 11:17:22+00:00
0,Netral,acehkini,puluhan siswa aceh positif covid-19 selama pelaksanaan pembelajaran tatap muka (ptm),Kota Banda Aceh,2022-02-08 10:58:23+00:00
0,Netral,Beritasatu,"pembelajaran tatap muka di daerah dengan penerapan ppkm level 3, mengacu pada surat keputusan bersama empat menteri.  selengkapnya: 👇 #pembelajarantatapmuka",Jakarta,2022-02-08 10:54:29+00:00
-1,Negatif,itsereno,"saya sedang menunggu kabar batal pembelajaran tatap muka, tapi belum ada kabarnya. 🙂",WH 10.00-22.00 (GMT+7) ,2022-02-08 10:53:39+00:00
-1,Negatif,kupastuntasnew,"setelah seluruh pembelajaran tatap muka (ptm) dihentikan, dinas pendidikan dan kebudayaan (disdikbud...  #kupastuntas.co #pesisirbarat #disdikbudpesibarterapkan",Indonesia,2022-02-08 10:38:37+00:00
1,Positif,kumparan,"pemerintah kabupaten ciamis, jawa barat, memutuskan untuk menerapkan pembelajaran tatap muka (ptm) terbatas 50 persen. #publisherstory",,2022-02-08 10:38:03+00:00
-1,Negatif,peacxysugaa,nayixingdae kampungan pembelajaran tatap muka,yoongi,2022-02-08 10:29:05+00:00
0,Netral,collegemenfess,[cm] ada ga disini yang kampusnya nerapin sistem pembelajaran tatap muka terbatas? mau nanya dong itu sistemnya sekelas masuk semua atau ada sebagian yg daring ada juga yang luring?,Indonesia,2022-02-08 10:13:00+00:00
-1,Negatif,Bisniscom,naiknya angka kasus temuan covid-19 telah mendorong pemerintah kota palembang melalui dinas pendidikan setempat kembali memberlakukan pengurangan pembelajaran tatap muka (ptm) dari tiga hari menjadi dua hari sepekan. foto: antara/feny selly.,"Jakarta, Indonesia",2022-02-08 10:09:48+00:00
-1,Negatif,Radar_Cirebon,"- mukai rabu (9/2/2022), pembelajaran tatap muka (ptm) di kabupaten cianjur akan ditiadakan mengingat kasus covid-19 dan omicron semakin merambah di","Cirebon, Indonesia",2022-02-08 10:00:50+00:00
1,Positif,4339Mm,"daerah ppkm level 2 dapat melaksanakan pembelajaran tatap muka (ptm) terbatas dengan jumlah siswa 50% dari kapasitas ruang kelas. untuk daerah dengan ppkm level 1, 3,....  #lindungidenganvaksinasi cegah dengan prokes",,2022-02-08 10:00:07+00:00
0,Netral,exbaektation,"kiyowoshi pembelajaran tatap muka terserah deh ,au gimana",cbist.cont,2022-02-08 09:58:43+00:00
-1,Negatif,TribunMataraman,"sedih sejumlah siswa smpn 5 probolinggo dikabarkan terkonfirmasi covid-19. karenanya, pembelajaran tatap muka untuk sementara dihentikan.",,2022-02-08 09:47:49+00:00
-1,Negatif,monologis_id,"untuk menekan penyebaran covid-19 yang kembali melonjak, pembelajaran tatap muka (ptm) di kabupaten tulangbawang barat, lampung kembali disetop. seluruh pelajar kembali melakukan pembelajaran secara daring.",BANDAR LAMPUNG,2022-02-08 09:22:45+00:00
-1,Negatif,AbimayuHadiyata,evaluasi pelaksanaan pembelajaran tatap muka (ptm) 100 persen ditengah melonjaknya kasus covid-19 varian omicron di indonesia??  lombok trauma #airlanggahartarto #wadasmelawan coraline nasi uduk formula e tni ad kuat disegani #apink duren #luhutbiangkerok,,2022-02-08 09:15:34+00:00
0,Netral,polsekriattang1,"5 hal yang perlu di cek sebelum anak berangkat sekolah  pembelajaran tatap muka sudah berlangsung ya sobat polri, sebelum berangkat sekolah ada baiknya mengecek beberapa hal seperti:  #lindungidenganvaksinasi cegah dengan prokes",,2022-02-08 09:12:49+00:00
1,Positif,tribunpontianak,"singkawang ppkm level 2, pembelajaran tatap muka tetap lanjut    lewat @tribunpontianak",Jl Sungai Raya Dalam Kubu Raya,2022-02-08 09:07:39+00:00
1,Positif,teropongmetro,pembelajaran tatap muka di wilayah ppkm level 3 dilakukan terbatas dan online  lewat @teropongmetro,Surabaya,2022-02-08 09:01:39+00:00
0,Netral,SeputariNews,"empat sekolah negeri di bekasi, jawa barat terpaksa tak bisa menggelar pembelajaran tatap muka karena aliran listrik diputus oleh pln, lantaran dinas pendidikan kota bekasi belum juga membayarkan tunggakan pembayaran listrik. cen  #rcti #seputarinewsrcti #listrik #pln",MNC News Center Lt.11 Jakarta,2022-02-08 09:00:02+00:00
1,Positif,kupastuntasnew,pemerintah provinsi (pemprov) lampung menghentikan sementara pembelajaran tatap muka (ptm) terbatas ...  #lampunghentikanptmterbatasdisemuajenjangpendidikan #pt,Indonesia,2022-02-08 08:59:35+00:00
0,Netral,humasresRonda,"5 hal yang perlu di cek sebelum anak berangkat sekolah  pembelajaran tatap muka sudah berlangsung ya sobat polri, sebelum berangkat sekolah ada baiknya mengecek beberapa hal seperti:  #lindungidenganvaksinasi cegah dengan prokes",,2022-02-08 08:58:57+00:00
-1,Negatif,jawapos,"covid-19 menyebar, pembelajaran tatap muka di sman 1 mejayan dihentikan","Gedung Graha Pena Lt.10, Jl. R",2022-02-08 08:53:50+00:00
-1,Negatif,TribunMataraman,cabang dinas pendidikan jatim wilayah tulungagung-trenggalek akhirnya memutuskan menghentikan pembelajaran tatap muka terbatas (ptmt) sma dan smk akibat merebaknya covid-19 di sejumlah sekolah.,,2022-02-08 08:48:49+00:00
-1,Negatif,lampostco,"pemkab lampung selatan akan menghentikan pelaksanaan pembelajaran tatap muka (ptm) mulai rabu, 9 februari 2022, besok.  #sekolahtatapmuka #ptm #lampungselatan #covid19 #lampostco","Lampung, Indonesia",2022-02-08 08:48:28+00:00
-1,Negatif,infoPKU,dua smpn di kota pekanbaru terpaksa menghentikan aktivitas pembelajaran tatap muka atau ptm. hal ini dikarenakan ada satu siswa yang terkonfirmasi positif covid-19 di smpn 1 pekanbaru.  sumber:  #infopku #pekanbaru #pembelajarantatapmuka,"Pekanbaru, Riau, Indonesia",2022-02-08 08:45:13+00:00
